Time (s);sFiltered 0;Sampling Rate
3.8500000000e+001;1.0013113348e+000;
3.8750000000e+001;7.8244601385e-001;
3.9000000000e+001;8.6379604686e-001;
3.9250000000e+001;5.1951919997e-001;
3.9500000000e+001;4.1320765283e-001;
3.9750000000e+001;5.2367541175e-001;
4.0000000000e+001;6.9999820069e-001;
4.0250000000e+001;3.3383442047e-001;
4.0500000000e+001;4.7154556645e-002;
4.0750000000e+001;3.8429123859e-001;
4.1000000000e+001;3.6607714123e-001;
4.1250000000e+001;9.0945032144e-001;
4.1500000000e+001;6.7005005635e-001;
4.1750000000e+001;9.2244202159e-001;
4.2000000000e+001;4.6067875758e-001;
4.2250000000e+001;1.8585859995e-001;
4.2500000000e+001;2.8239243250e-001;
4.2750000000e+001;6.6663033199e-001;
4.3000000000e+001;1.6313641413e+000;
4.3250000000e+001;9.5168225709e-001;
4.3500000000e+001;9.7348761426e-001;
4.3750000000e+001;4.1078534487e-001;
4.4000000000e+001;3.8874713868e-001;
4.4250000000e+001;1.0545626949e+000;
4.4500000000e+001;3.5608711653e-001;
4.4750000000e+001;1.1011352447e+000;
4.5000000000e+001;3.8369890838e-001;
4.5250000000e+001;3.3134210722e-001;
4.5500000000e+001;1.0027704668e+000;
4.5750000000e+001;3.5277346998e-001;
4.6000000000e+001;9.2610519470e-001;
4.6250000000e+001;1.6277487511e+000;
4.6500000000e+001;4.6727510523e-001;
4.6750000000e+001;8.5896203055e-001;
4.7000000000e+001;2.9846385316e-001;
4.7250000000e+001;7.1274774125e-001;
4.7500000000e+001;3.9012792335e-001;
4.7750000000e+001;5.3392319519e-001;
4.8000000000e+001;8.6177548871e-001;
4.8250000000e+001;5.6014645020e-001;
4.8500000000e+001;4.9588835278e-001;
4.8750000000e+001;5.5463710862e-001;
4.9000000000e+001;9.4275326193e-001;
4.9250000000e+001;4.1441435825e-001;
4.9500000000e+001;5.2039427936e-001;
4.9750000000e+001;1.3312734492e+000;
5.0000000000e+001;7.5992092263e-001;
5.0250000000e+001;1.1730946855e+000;
5.0500000000e+001;1.3696102341e+000;
5.0750000000e+001;7.7451901243e-001;
5.1000000000e+001;7.7265531263e-001;
5.1250000000e+001;1.1822048310e+000;
5.1500000000e+001;1.3515684013e+000;
5.1750000000e+001;3.9287920499e-001;
5.2000000000e+001;8.7829005426e-001;
5.2250000000e+001;7.1318090731e-001;
5.2500000000e+001;1.6053435882e+000;
5.2750000000e+001;5.0137647254e-001;
5.3000000000e+001;3.8824479931e-001;
5.3250000000e+001;1.3834620852e+000;
5.3500000000e+001;5.9400227639e-001;
5.3750000000e+001;3.2046381608e-001;
5.4000000000e+001;1.1871722989e+000;
5.4250000000e+001;5.4108696662e-001;
5.4500000000e+001;1.6606463663e+000;
5.4750000000e+001;1.5759881116e+000;
5.5000000000e+001;8.1867511374e-001;
5.5250000000e+001;1.0480392516e+000;
5.5500000000e+001;2.2879443576e+000;
5.5750000000e+001;5.6125590211e-001;
5.6000000000e+001;1.3405161088e+000;
5.6250000000e+001;8.6486525120e-001;
5.6500000000e+001;4.2922174006e-001;
5.6750000000e+001;2.9150102639e-001;
5.7000000000e+001;1.0989493364e+000;
5.7250000000e+001;6.1105104488e-001;
5.7500000000e+001;1.2321288215e+000;
5.7750000000e+001;1.8209160030e+000;
5.8000000000e+001;8.3077131869e-001;
5.8250000000e+001;5.5435621246e-001;
5.8500000000e+001;9.8291047311e-001;
5.8750000000e+001;3.8261489288e-001;
5.9000000000e+001;1.1804708398e+000;
5.9250000000e+001;6.2109834777e-001;
5.9500000000e+001;6.6926872736e-001;
5.9750000000e+001;8.2106222538e-001;
6.0000000000e+001;4.8145829363e-001;
6.0250000000e+001;3.0283272509e-001;
6.0500000000e+001;7.2590284639e-001;
6.0750000000e+001;8.7669564235e-001;
6.1000000000e+001;4.5969886248e-001;
6.1250000000e+001;1.9283022514e+000;
6.1500000000e+001;4.5851520538e-001;
